,year,month,customer_type,monthly_usage(kWh),zip_code,geometry
302,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5504.0,37069,"(35.985493, -86.899213)"
303,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,657933.0,37204,"(36.109305, -86.776748)"
304,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1422938.0,37215,"(36.091316, -86.827959)"
305,2015.0,8,COMCOMM > 50 KW,3971741.0,37216,"(36.216134, -86.726204)"
306,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2311354.0,37075,"(36.323052, -86.60557)"
307,2015.0,8,COMCOMM > 50 KW,631180.0,37220,"(36.06788, -86.776955)"
308,2015.0,8,COMCOMM > 50 KW,3307120.0,37218,"(36.210699, -86.866798)"
309,2015.0,8,OLMOLB METERED,1480.0,37216,"(36.216134, -86.726204)"
310,2015.0,8,OLMOLB METERED,6399.0,,
311,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,68776.0,37066,"(36.387698, -86.459057)"
312,2015.0,8,OLMOLB METERED,8742.0,37086,"(36.014912, -86.5643)"
313,2015.0,8,SEASEAS =< 50 KW,0.0,37086,"(36.014912, -86.5643)"
314,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1937720.0,37211,"(36.069132, -86.724578)"
315,2015.0,12,COMMERCIAL,11506.0,37152,"(36.396526, -86.765833)"
316,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,7410243.0,37027,"(36.00245, -86.778709)"
317,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,1753652.0,37080,"(36.331509, -86.915843)"
318,2015.0,8,OLMOLB METERED,896.0,37204,"(36.109305, -86.776748)"
319,2015.0,8,OLMOLB METERED,1200.0,37205,"(36.112469, -86.867263)"
320,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,635765.0,37218,"(36.210699, -86.866798)"
321,2015.0,12,COMMERCIAL,1190259.0,37214,"(36.168995, -86.667231)"
322,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,2757036.0,37204,"(36.109305, -86.776748)"
323,2015.0,8,OLMOLB METERED,0.0,37076,"(36.175185, -86.5933)"
324,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1202679.0,37027,"(36.00245, -86.778709)"
325,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,629808.0,37086,"(36.014912, -86.5643)"
326,2015.0,8,COMCOMM =< 50 KW              COMCOMM 3-PHASE,287111.0,37080,"(36.331509, -86.915843)"
327,2015.0,8,RESRESIDENTIAL                SRSRESID. SUPPL.,98999.0,37073,"(36.42764, -86.812249)"
328,2015.0,8,COMCOMM > 50 KW,65040.0,37152,"(36.396526, -86.765833)"
329,2015.0,8,COMCOMM > 50 KW,6287147.0,37076,"(36.175185, -86.5933)"
330,2015.0,8,OLMOLB METERED,7714.0,37072,"(36.350389, -86.731255)"
331,2015.0,7,OLMOLB METERED,85.0,37203,"(36.150195, -86.790206)"
332,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1072307.0,37221,"(36.064367, -86.96029)"
333,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1211121.0,37076,"(36.175185, -86.5933)"
334,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5488.0,37069,"(35.985493, -86.899213)"
335,2015.0,7,OLMOLB METERED,4706.0,37013,"(36.049335, -86.641832)"
336,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,304897.0,37080,"(36.331509, -86.915843)"
337,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,10522194.0,37027,"(36.00245, -86.778709)"
338,2015.0,7,OLMOLB METERED,18421.0,37208,"(36.176427, -86.805176)"
339,2015.0,7,OLMOLB METERED,0.0,37189,"(36.279393, -86.826731)"
340,2015.0,7,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)"
341,2015.0,7,COMCOMM > 50 KW,384000.0,37242,"(36.165017, -86.782171)"
342,2015.0,7,COMCOMM > 50 KW,11623065.0,37027,"(36.00245, -86.778709)"
343,2015.0,7,COMCOMM > 50 KW,40.0,37234,"(36.159965, -86.783617)"
344,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1401532.0,37208,"(36.176427, -86.805176)"
345,2015.0,12,COMMERCIAL,791393.0,37206,"(36.18095, -86.739624)"
346,2015.0,7,OLMOLB METERED,15264.0,37209,"(36.149599, -86.874487)"
347,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,5603860.0,37209,"(36.149599, -86.874487)"
348,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,29907.0,37082,"(36.08832, -87.117051)"
349,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,3105944.0,37220,"(36.06788, -86.776955)"
350,2015.0,7,COMCOMM > 50 KW,6477731.0,37219,"(36.167467, -86.783669)"
351,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,4244660.0,37217,"(36.106646, -86.667608)"
352,2015.0,12,COMMERCIAL,16712362.0,37086,"(36.014912, -86.5643)"
353,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3639274.0,37211,"(36.069132, -86.724578)"
354,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,7794493.0,37115,"(36.262567, -86.704171)"
355,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,763411.0,37086,"(36.014912, -86.5643)"
356,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,631056.0,37218,"(36.210699, -86.866798)"
357,2015.0,7,OLMOLB METERED,0.0,37218,"(36.210699, -86.866798)"
358,2015.0,7,COMCOMM > 50 KW,16847604.0,37207,"(36.224945, -86.775061)"
359,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1959107.0,37115,"(36.262567, -86.704171)"
360,2015.0,7,COMCOMM > 50 KW,60960.0,37152,"(36.396526, -86.765833)"
361,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,11186104.0,37075,"(36.323052, -86.60557)"
362,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,7197.0,37122,"(36.187906, -86.500085)"
363,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,251355.0,37228,"(36.193837, -86.803025)"
364,2015.0,7,COMCOMM > 50 KW,16218252.0,37208,"(36.176427, -86.805176)"
365,2015.0,7,COMCOMM > 50 KW,30865769.0,37214,"(36.168995, -86.667231)"
366,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,8140266.0,37072,"(36.350389, -86.731255)"
367,2015.0,7,COMCOMM > 50 KW,3716787.0,37216,"(36.216134, -86.726204)"
368,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,9104518.0,37221,"(36.064367, -86.96029)"
369,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2294538.0,37075,"(36.323052, -86.60557)"
370,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,9781359.0,37211,"(36.069132, -86.724578)"
371,2015.0,7,OLMOLB METERED,6008.0,37214,"(36.168995, -86.667231)"
372,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,34048.0,37243,"(36.166899, -86.77672)"
373,2015.0,7,OLMOLB METERED,18540.0,37211,"(36.069132, -86.724578)"
374,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1385.0,37082,"(36.08832, -87.117051)"
375,2015.0,7,COMCOMM > 50 KW,27440.0,37073,"(36.42764, -86.812249)"
376,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,869509.0,37069,"(35.985493, -86.899213)"
377,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,367.0,37227,"(36.129798, -86.666977)"
378,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,804491.0,37015,"(36.29003, -87.070106)"
379,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2026815.0,37204,"(36.109305, -86.776748)"
380,2015.0,7,OLMOLB METERED,1957.0,37217,"(36.106646, -86.667608)"
381,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,119906.0,37243,"(36.166899, -86.77672)"
382,2016.0,4,COMMERCIAL,53160.0,37069,
383,2015.0,7,COMCOMM > 50 KW,11372399.0,37115,"(36.262567, -86.704171)"
384,2015.0,7,COMCOMM > 50 KW,96000.0,37238,"(36.166067, -86.779698)"
385,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3201559.0,37210,"(36.140869, -86.738847)"
386,2015.0,7,COMCOMM > 50 KW,10660126.0,37072,"(36.350389, -86.731255)"
387,2015.0,7,SEASEAS > 50 KW,0.0,37212,"(36.133256, -86.801456)"
388,2015.0,12,COMMERCIAL,24110635.0,37214,"(36.168995, -86.667231)"
389,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2881161.0,37209,"(36.149599, -86.874487)"
390,2015.0,7,OLMOLB METERED,11536.0,37204,"(36.109305, -86.776748)"
391,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,283870.0,37219,"(36.167467, -86.783669)"
392,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,841266.0,37216,"(36.216134, -86.726204)"
393,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,93338.0,37073,"(36.42764, -86.812249)"
394,2015.0,7,OLMOLB METERED,15306.0,,
395,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,6805854.0,,
396,2015.0,7,COMCOMM > 50 KW,20832050.0,,
397,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,69406.0,,
398,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,1068164.0,,
399,2015.0,7,COMCOMM > 50 KW,17066710.0,,
400,2015.0,7,COMCOMM > 50 KW,29986789.0,,
401,2015.0,7,COMCOMM > 50 KW,20674497.0,,
402,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,1080.0,,
403,2015.0,7,OLMOLB METERED,3900.0,,
404,2015.0,7,COMCOMM > 50 KW,564000.0,,
405,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1109805.0,37189,"(36.279393, -86.826731)"
406,2015.0,7,COMCOMM > 50 KW,81469864.0,37203,"(36.150195, -86.790206)"
407,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1468432.0,37215,"(36.091316, -86.827959)"
408,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1096940.0,37205,"(36.112469, -86.867263)"
409,2015.0,7,COMCOMM > 50 KW,104820.0,37227,"(36.129798, -86.666977)"
410,2015.0,7,COMCOMM > 50 KW,23228955.0,37138,"(36.239455, -86.611783)"
411,2015.0,7,COMCOMM > 50 KW,608050.0,37080,"(36.331509, -86.915843)"
412,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1240129.0,37212,"(36.133256, -86.801456)"
413,2015.0,7,COMCOMM > 50 KW,582361.0,37066,"(36.387698, -86.459057)"
414,2015.0,7,OLMOLB METERED,23617.0,37027,"(36.00245, -86.778709)"
415,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,645511.0,37138,"(36.239455, -86.611783)"
416,2015.0,7,SEASEAS > 50 KW,34080.0,37205,"(36.112469, -86.867263)"
417,2015.0,7,OLMOLB METERED,5084.0,37138,"(36.239455, -86.611783)"
418,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,13131.0,37073,"(36.42764, -86.812249)"
419,2015.0,7,SEASEAS =< 50 KW,0.0,37086,"(36.014912, -86.5643)"
420,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,1956115.0,37210,"(36.140869, -86.738847)"
421,2015.0,7,COMCOMM > 50 KW,12450118.0,37205,"(36.112469, -86.867263)"
422,2015.0,7,OLMOLB METERED,18282.0,37086,"(36.014912, -86.5643)"
423,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1237480.0,37027,"(36.00245, -86.778709)"
424,2015.0,7,COMCOMM > 50 KW,4612224.0,37221,"(36.064367, -86.96029)"
425,2015.0,7,SEASEAS =< 50 KW,1200.0,37072,"(36.350389, -86.731255)"
426,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,10006564.0,37215,"(36.091316, -86.827959)"
427,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,1128495.0,37189,"(36.279393, -86.826731)"
428,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,5493524.0,37138,"(36.239455, -86.611783)"
429,2015.0,12,SEASONAL CUSTOMER,0.0,37212,"(36.133256, -86.801456)"
430,2015.0,7,COMCOMM > 50 KW,6805561.0,37218,"(36.210699, -86.866798)"
431,2015.0,7,OLMOLB METERED,7200.0,37080,"(36.331509, -86.915843)"
432,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,42548.0,37228,"(36.193837, -86.803025)"
433,2015.0,7,OLMOLB METERED,6096.0,37207,"(36.224945, -86.775061)"
434,2015.0,7,COMCOMM > 50 KW,11804791.0,37212,"(36.133256, -86.801456)"
435,2015.0,7,COMCOMM > 50 KW,1911069.0,37189,"(36.279393, -86.826731)"
436,2015.0,7,COMCOMM > 50 KW,71040.0,37069,"(35.985493, -86.899213)"
437,2015.0,7,COMCOMM > 50 KW,13148634.0,37217,"(36.106646, -86.667608)"
438,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,257982.0,37220,"(36.06788, -86.776955)"
439,2015.0,7,OLMOLB METERED,1740.0,37115,"(36.262567, -86.704171)"
440,2015.0,7,OLMOLB METERED,3342.0,37206,"(36.18095, -86.739624)"
441,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,638610.0,37143,"(36.12259, -87.03587)"
442,2015.0,7,OLMOLB METERED,13076.0,37221,"(36.064367, -86.96029)"
443,2015.0,7,OLMOLB METERED,1800.0,37216,"(36.216134, -86.726204)"
444,2015.0,12,RESIDENTIAL,467913.0,37122,"(36.187906, -86.500085)"
445,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,3503429.0,37086,"(36.014912, -86.5643)"
446,2015.0,7,OLMOLB METERED,552.0,37228,"(36.193837, -86.803025)"
447,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,2929250.0,37203,"(36.150195, -86.790206)"
448,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,27002.0,37143,"(36.12259, -87.03587)"
449,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,10773820.0,37205,"(36.112469, -86.867263)"
450,2015.0,7,COMCOMM > 50 KW,5005.0,37015,"(36.29003, -87.070106)"
451,2015.0,7,COMCOMM > 50 KW,9951745.0,37075,"(36.323052, -86.60557)"
452,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,8479337.0,37207,"(36.224945, -86.775061)"
453,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,159556.0,37213,"(36.167552, -86.767564)"
454,2015.0,7,COMCOMM > 50 KW,3876357.0,37206,"(36.18095, -86.739624)"
455,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1761478.0,37214,"(36.168995, -86.667231)"
456,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,2647881.0,37208,"(36.176427, -86.805176)"
457,2015.0,7,COMCOMM > 50 KW,3286993.0,37213,"(36.167552, -86.767564)"
458,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1289778.0,37206,"(36.18095, -86.739624)"
459,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,2406709.0,37212,"(36.133256, -86.801456)"
460,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1533956.0,37013,"(36.049335, -86.641832)"
461,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1970927.0,37207,"(36.224945, -86.775061)"
462,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,63744.0,37015,"(36.29003, -87.070106)"
463,2015.0,7,OLMOLB METERED,0.0,37076,"(36.175185, -86.5933)"
464,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,249908.0,37201,"(36.164553, -86.776977)"
465,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1637605.0,37217,"(36.106646, -86.667608)"
466,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,637382.0,37066,"(36.387698, -86.459057)"
467,2015.0,7,OLMOLB METERED,47204.0,37075,"(36.323052, -86.60557)"
468,2015.0,7,COMCOMM > 50 KW,8658511.0,37201,"(36.164553, -86.776977)"
469,2015.0,7,COMCOMM > 50 KW,2881970.0,37243,"(36.166899, -86.77672)"
470,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,23523.0,37152,"(36.396526, -86.765833)"
471,2015.0,7,OLMOLB METERED,6455.0,37215,"(36.091316, -86.827959)"
472,2015.0,7,OLMOLB METERED,4040.0,37205,"(36.112469, -86.867263)"
473,2015.0,7,COMCOMM > 50 KW,1188150.0,37229,"(36.166687, -86.779932)"
474,2016.0,4,RESIDENTIAL,5482.0,37152,
475,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,10506177.0,37013,"(36.049335, -86.641832)"
476,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,6576488.0,37214,"(36.168995, -86.667231)"
477,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,246134.0,37135,"(35.946013, -86.661944)"
478,2015.0,7,COMCOMM > 50 KW,31783616.0,37210,"(36.140869, -86.738847)"
479,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,4068734.0,37206,"(36.18095, -86.739624)"
480,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,722393.0,37122,"(36.187906, -86.500085)"
481,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,1890821.0,37080,"(36.331509, -86.915843)"
482,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,3121.0,37135,"(35.946013, -86.661944)"
483,2015.0,7,COMCOMM > 50 KW,8554846.0,37076,"(36.175185, -86.5933)"
484,2015.0,7,OLMOLB METERED,39911.0,37212,"(36.133256, -86.801456)"
485,2015.0,7,COMCOMM > 50 KW,2216562.0,37220,"(36.06788, -86.776955)"
486,2015.0,7,OLMOLB METERED,3886.0,37210,"(36.140869, -86.738847)"
487,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,5536.0,37064,"(35.889628, -86.926986)"
488,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,5021824.0,37218,"(36.210699, -86.866798)"
489,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,7710.0,37152,"(36.396526, -86.765833)"
490,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,4314305.0,37216,"(36.216134, -86.726204)"
491,2015.0,7,COMCOMM > 50 KW,14897156.0,37013,"(36.049335, -86.641832)"
492,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1702116.0,37072,"(36.350389, -86.731255)"
493,2015.0,7,COMCOMM > 50 KW,6395473.0,37215,"(36.091316, -86.827959)"
494,2015.0,12,COMMERCIAL,50040.0,37152,"(36.396526, -86.765833)"
495,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,2845154.0,37204,"(36.109305, -86.776748)"
496,2015.0,7,RESRESIDENTIAL                SRSRESID. SUPPL.,33475.0,37219,"(36.167467, -86.783669)"
497,2015.0,7,COMCOMM =< 50 KW              COMCOMM 3-PHASE,66733.0,37066,"(36.387698, -86.459057)"
498,2015.0,7,COMCOMM > 50 KW,29500.0,37202,"(36.158527, -86.782923)"
499,2015.0,7,COMCOMM > 50 KW,6290326.0,37228,"(36.193837, -86.803025)"
500,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1163070.0,37215,"(36.091316, -86.827959)"
501,2015.0,6,COMCOMM > 50 KW,9976626.0,37212,"(36.133256, -86.801456)"
502,2015.0,6,COMCOMM > 50 KW,12744487.0,37217,"(36.106646, -86.667608)"
503,2015.0,6,COMCOMM > 50 KW,19371612.0,37211,"(36.069132, -86.724578)"
504,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,8785.0,37073,"(36.42764, -86.812249)"
505,2016.0,4,COMMERCIAL,894400.0,37229,
506,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,5475.0,37069,"(35.985493, -86.899213)"
507,2015.0,6,OLMOLB METERED,0.0,37218,"(36.210699, -86.866798)"
508,2015.0,6,COMCOMM > 50 KW,3890304.0,37221,"(36.064367, -86.96029)"
509,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,76290.0,37073,"(36.42764, -86.812249)"
510,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,3503870.0,37206,"(36.18095, -86.739624)"
511,2015.0,6,COMCOMM > 50 KW,26480.0,,
512,2015.0,6,OLMOLB METERED,4640.0,37216,"(36.216134, -86.726204)"
513,2015.0,6,COMCOMM > 50 KW,21202575.0,37138,"(36.239455, -86.611783)"
514,2015.0,6,SEASEAS > 50 KW,0.0,37210,"(36.140869, -86.738847)"
515,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,61048.0,,
516,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1060855.0,37189,"(36.279393, -86.826731)"
517,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,413.0,37227,"(36.129798, -86.666977)"
518,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1044568.0,37027,"(36.00245, -86.778709)"
519,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,8856410.0,,
520,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1614875.0,37214,"(36.168995, -86.667231)"
521,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,1233370.0,37080,"(36.331509, -86.915843)"
522,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,24228.0,37143,"(36.12259, -87.03587)"
523,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,868908.0,37205,"(36.112469, -86.867263)"
524,2015.0,12,COMMERCIAL,2169660.0,37243,"(36.166899, -86.77672)"
525,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,3620.0,37064,"(35.889628, -86.926986)"
526,2015.0,6,COMCOMM > 50 KW,27949619.0,37209,"(36.149599, -86.874487)"
527,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,575251.0,37138,"(36.239455, -86.611783)"
528,2015.0,6,COMCOMM > 50 KW,9818159.0,37075,"(36.323052, -86.60557)"
529,2015.0,6,COMCOMM > 50 KW,10591322.0,37115,"(36.262567, -86.704171)"
530,2015.0,6,COMCOMM > 50 KW,1975803.0,37220,"(36.06788, -86.776955)"
531,2015.0,6,OLMOLB METERED,23968.0,37208,"(36.176427, -86.805176)"
532,2015.0,6,OLMOLB METERED,22815.0,37072,"(36.350389, -86.731255)"
533,2015.0,6,COMCOMM > 50 KW,5901631.0,37228,"(36.193837, -86.803025)"
534,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,551965.0,37015,"(36.29003, -87.070106)"
535,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1520001.0,37217,"(36.106646, -86.667608)"
536,2015.0,2,COMCOMM > 50 KW,19387433.0,,
537,2015.0,6,SEASEAS =< 50 KW,9.0,37086,"(36.014912, -86.5643)"
538,2016.0,2,COMMERCIAL,44840.0,37073,
539,2015.0,6,COMCOMM > 50 KW,29439411.0,37210,"(36.140869, -86.738847)"
540,2015.0,6,OLMOLB METERED,33772.0,37027,"(36.00245, -86.778709)"
541,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1391998.0,37013,"(36.049335, -86.641832)"
542,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1019373.0,37208,"(36.176427, -86.805176)"
543,2015.0,6,SEASEAS =< 50 KW,1280.0,37072,"(36.350389, -86.731255)"
544,2015.0,6,COMCOMM > 50 KW,3690239.0,37206,"(36.18095, -86.739624)"
545,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,450678.0,37218,"(36.210699, -86.866798)"
546,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,8469005.0,37027,"(36.00245, -86.778709)"
547,2015.0,6,COMCOMM > 50 KW,5364858.0,37218,"(36.210699, -86.866798)"
548,2015.0,6,OLMOLB METERED,3427.0,37210,"(36.140869, -86.738847)"
549,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,102214.0,37243,"(36.166899, -86.77672)"
550,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,160274.0,37213,"(36.167552, -86.767564)"
551,2015.0,6,OLMOLB METERED,3855.0,37206,"(36.18095, -86.739624)"
552,2015.0,6,OLMOLB METERED,16399.0,37221,"(36.064367, -86.96029)"
553,2015.0,6,COMCOMM > 50 KW,15958342.0,37207,"(36.224945, -86.775061)"
554,2015.0,12,SEASONAL CUSTOMER,1648.0,37086,"(36.014912, -86.5643)"
555,2015.0,6,COMCOMM > 50 KW,6587612.0,37219,"(36.167467, -86.783669)"
556,2015.0,6,COMCOMM > 50 KW,29314217.0,37214,"(36.168995, -86.667231)"
557,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,7087527.0,37205,"(36.112469, -86.867263)"
558,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,652811.0,37122,"(36.187906, -86.500085)"
559,2015.0,6,OLMOLB METERED,238.0,37228,"(36.193837, -86.803025)"
560,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,29820.0,37243,"(36.166899, -86.77672)"
561,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1749094.0,37115,"(36.262567, -86.704171)"
562,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1002756.0,37212,"(36.133256, -86.801456)"
563,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,1683013.0,37207,"(36.224945, -86.775061)"
564,2015.0,6,COMCOMM > 50 KW,10261585.0,37072,"(36.350389, -86.731255)"
565,2015.0,6,OLMOLB METERED,0.0,37189,"(36.279393, -86.826731)"
566,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,3157484.0,37218,"(36.210699, -86.866798)"
567,2015.0,6,OLMOLB METERED,9781.0,37214,"(36.168995, -86.667231)"
568,2015.0,6,COMCOMM =< 50 KW              COMCOMM 3-PHASE,965.0,37082,"(36.08832, -87.117051)"
569,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,5862830.0,37076,"(36.175185, -86.5933)"
570,2015.0,6,COMCOMM > 50 KW,64760.0,37069,"(35.985493, -86.899213)"
571,2015.0,6,COMCOMM > 50 KW,355200.0,37242,"(36.165017, -86.782171)"
572,2015.0,6,COMCOMM > 50 KW,14072595.0,37013,"(36.049335, -86.641832)"
573,2015.0,6,OLMOLB METERED,73432.0,37075,"(36.323052, -86.60557)"
574,2015.0,6,COMCOMM > 50 KW,4739.0,37015,"(36.29003, -87.070106)"
575,2015.0,6,OLMOLB METERED,21580.0,37211,"(36.069132, -86.724578)"
576,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,7822501.0,37211,"(36.069132, -86.724578)"
577,2015.0,6,OLMOLB METERED,7268.0,37220,"(36.06788, -86.776955)"
578,2015.0,6,RESRESIDENTIAL                SRSRESID. SUPPL.,1903133.0,37208,"(36.176427, -86.805176)"
